Device designation,Sub-project,Harness Base Number,Conductor/Wire name,Wire Multicore Ref,Wire/Hose/Tube type,Option,Option Text Display,From Device designation,From Pin,To Device designation,To Pin,Wire Level Ref,Signal Name,From Location,To Location,Wire Length
W14A005-XD,HRN-14A005-XD,14A005-XD,RE259-ELB,,WIRE-2TAD-0.35:BU,GBVAZ,GBVAZ,C12-ALF,12,C4E229-B,5,XB,RE259,HRN-14A005-XD,HRN-14A005-XD,4033
W14A005-XD,HRN-14A005-XD,14A005-XD,VE783-ELB,,WIRE-2TAD-0.35:VT/BN,GBVAZ,GBVAZ,C12-ALF,23,C4E229-B,6,XB,VE731,HRN-14A005-XD,HRN-14A005-XD,4033
W14A005-XD,HRN-14A005-XD,14A005-XD,VDB25-AH,TP_VDB25AH,WIRE-2UAD-0.35:GN/OG,,,S3DB25-BD,1,C12-ALF,25,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,VDB25,HRN-14A005-XD,HRN-14A005-XD,2246
W14A005-XD,HRN-14A005-XD,14A005-XD,CYT47-AC,TP_VDB25AH,WIRE-2UAD-0.35:GY/BU,,,S3DB26-BD,1,C12-ALF,26,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,CYT47,HRN-14A005-XD,HRN-14A005-XD,2246
W14A005-XD,HRN-14A005-XD,14A005-XD,VDB04-BR,TP_VDB04BR,WIRE-2TAD-0.35:BU,DR_A,DR_A,C12-ALF,28,C23-CLM,3,XA/YA/YB/ZA/ZB,VDB04,HRN-14A005-XD,HRN-14A005-XD,270
W14A005-XD,HRN-14A005-XD,14A005-XD,VDB05-BR,TP_VDB04BR,WIRE-2TAD-0.35:WH,DR_A,DR_A,C12-ALF,29,C23-CLM,4,XA/YA/YB/ZA/ZB,VDB05,HRN-14A005-XD,HRN-14A005-XD,270
W14A005-XD,HRN-14A005-XD,14A005-XD,VE474-ERC,TP_VE474ERC,WIRE-2TAD-0.35:BU/GN,GBVAZ | GBVBA,GBVAZ | GBVBA,C12-ALF,30,C23-CLM,13,XB/YA,VE474,HRN-14A005-XD,HRN-14A005-XD,270
W14A005-XD,HRN-14A005-XD,14A005-XD,VE475-ERC,TP_VE474ERC,WIRE-2TAD-0.35:WH/VT,GBVAZ | GBVBA,GBVAZ | GBVBA,C12-ALF,31,C23-CLM,14,XB/YA,VE474,HRN-14A005-XD,HRN-14A005-XD,270
W14A005-XD,HRN-14A005-XD,14A005-XD,SBB91-B,,WIRE-2TBD-4.0:BU/RD,MD_F,MD_F,C12-ALF,34,C4AT03-A,1,XA/XB/XC/XD/XE,#16170,HRN-14A005-XD,HRN-14A005-XD,4081
W14A005-XD,HRN-14A005-XD,14A005-XD,VED05-A,TP_VED04-A,WIRE-2TBD-4.0:VT/WH,DR_E & (GBVAF | GBVAM),DR_E & GBVAM | DR_E & GBVAF,C12-ALF,37,C3CF52A,14,XC/XE/ZC,CCB18,HRN-14A005-XD,HRN-14A005-XD,2221
W14A005-XD,HRN-14A005-XD,14A005-XD,CBB54-B,,WIRE-2TBD-4.0:VT/OG,DR_E & (GBVAF | GBVAM),DR_E & GBVAM | DR_E & GBVAF,C12-ALF,39,C3CF52A,1,XC/XE/ZC,CBB54,HRN-14A005-XD,HRN-14A005-XD,2221
W14A005-XD,HRN-14A005-XD,14A005-XD,LE230-ELB,,WIRE-2TAD-0.35:BN/BU,GBVAZ,GBVAZ,C12-ALF,40,C4E229-B,7,XB,CE193,HRN-14A005-XD,HRN-14A005-XD,4033
W14A005-XD,HRN-14A005-XD,14A005-XD,CBB07-ECB,,WIRE-2UAD-0.50:GN/BU,GBVAZ,GBVAZ,S1BB07-C,1,C12-BLF,18,XB,CBB07,HRN-14A005-XD,HRN-14A005-XD,2398
W14A005-XD,HRN-14A005-XD,14A005-XD,CBB07-ELC,,WIRE-2TAD-0.50:GN/BU,GBVAZ,GBVAZ,C4E229-B,2,S1BB07-C,1,XB,CBB07,HRN-14A005-XD,HRN-14A005-XD,302
W14A005-XD,HRN-14A005-XD,14A005-XD,CBB07-ELD,,WIRE-2TAD-0.50:GN/BU,GBVAZ,GBVAZ,C4E229-B,8,S1BB07-C,1,XB,CBB07,HRN-14A005-XD,HRN-14A005-XD,302
W14A005-XD,HRN-14A005-XD,14A005-XD,CBB07-TPB,,WIRE-2TAD-0.50:GN/BU,GBVAZ,GBVAZ,C4E173-B,2,S1BB07-C,1,XB,CBB07,HRN-14A005-XD,HRN-14A005-XD,488
W14A005-XD,HRN-14A005-XD,14A005-XD,CBP10-A,,WIRE-2TBD-2.5:WH/RD,,,C2AM02-C,3,S3BP10-A,1,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,CBP10,HRN-14A005-XD,HRN-14A005-XD,3011
W14A005-XD,HRN-14A005-XD,14A005-XD,CBP10-B,,WIRE-2TBD-2.5:WH/RD,,,C25-ALM,14,S3BP10-A,1,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,CBP10,HRN-14A005-XD,HRN-14A005-XD,2327
W14A005-XD,HRN-14A005-XD,14A005-XD,CBP10-C,,WIRE-2TBD-2.5:WH/RD,,,C25-ALM,11,S3BP10-A,1,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,CBP10,HRN-14A005-XD,HRN-14A005-XD,2327
W14A005-XD,HRN-14A005-XD,14A005-XD,CBP10-H,,WIRE-2TAD-1.0:WH/OG,,,C25-ALM,13,S3BP10-A,1,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,CBP10,HRN-14A005-XD,HRN-14A005-XD,2327
W14A005-XD,HRN-14A005-XD,14A005-XD,CPL26-B,,WIRE-2TAD-0.35:GN/VT,,,C25-BLM,1,S3PL26-A,1,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,CPL26,HRN-14A005-XD,HRN-14A005-XD,540
W14A005-XD,HRN-14A005-XD,14A005-XD,CPL26-C,,WIRE-2TAD-0.35:GN/VT,,,S3PL26-A,1,C2AM02-F,29,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,CPL26,HRN-14A005-XD,HRN-14A005-XD,4608
W14A005-XD,HRN-14A005-XD,14A005-XD,CPL26-D,,WIRE-2TAD-0.35:GN/VT,,,S3PL26-A,1,C23-ALM,32,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,CPL26,HRN-14A005-XD,HRN-14A005-XD,420
W14A005-XD,HRN-14A005-XD,14A005-XD,CPL93-C,,WIRE-2TAD-0.35:GY/OG,,,S3PL26-A,1,C23-ALM,40,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,CPL26,HRN-14A005-XD,HRN-14A005-XD,420
W14A005-XD,HRN-14A005-XD,14A005-XD,VDB07-TT,TP_VDB06TT,WIRE-2UAD-0.35:VT/OG,MD_F,MD_F,S3DB07-TT,1,C4AT03-B,2,XA/XB/XC/XD/XE,VDB07,HRN-14A005-XD,HRN-14A005-XD,1580
W14A005-XD,HRN-14A005-XD,14A005-XD,VDB07-TTM,TP_VDB06TTM,WIRE-2UAD-0.35:VT/OG,MD_F,MD_F,S3DB07-TT,1,C23-CLM,8,XA/XB/XC/XD/XE,VDB07,HRN-14A005-XD,HRN-14A005-XD,2571
W14A005-XD,HRN-14A005-XD,14A005-XD,VDB25-EBA,TP_VDB25BA,WIRE-2UAD-0.35:GN/OG,,,S3DB25-BD,1,C23-CLM,1,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,VDB25,HRN-14A005-XD,HRN-14A005-XD,2316
W14A005-XD,HRN-14A005-XD,14A005-XD,VDB25-RM,TP_VDB25RM,WIRE-2TAD-0.35:GN/OG,,,S3DB25-BD,1,C3R114L-B,48,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,VDB25,HRN-14A005-XD,HRN-14A005-XD,735
W14A005-XD,HRN-14A005-XD,14A005-XD,VDB26-EBA,TP_VDB25BA,WIRE-2UAD-0.35:GY/BU,,,S3DB26-BD,1,C23-CLM,2,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,CYT47,HRN-14A005-XD,HRN-14A005-XD,2316
W14A005-XD,HRN-14A005-XD,14A005-XD,CYT47-AB,TP_VDB25RM,WIRE-2TAD-0.35:GY/BU,,,S3DB26-BD,1,C3R114L-B,47,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,CYT47,HRN-14A005-XD,HRN-14A005-XD,735
W14A005-XD,HRN-14A005-XD,14A005-XD,CME44-BN,,WIRE-2UAD-0.50:YE/OG,,,S3ME44-A,1,C23-ALM,1,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,#7293,HRN-14A005-XD,HRN-14A005-XD,240
W14A005-XD,HRN-14A005-XD,14A005-XD,CME44-BNA,,WIRE-2UAD-0.50:YE/OG,,,S3ME44-A,1,C4A113L-A,1,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,#7293,HRN-14A005-XD,HRN-14A005-XD,4215
W14A005-XD,HRN-14A005-XD,14A005-XD,CPL11-A,,WIRE-2UAD-1.5:BN/WH,,,C2AM02-F,1,S3PL11-A,1,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,#7310,HRN-14A005-XD,HRN-14A005-XD,750
W14A005-XD,HRN-14A005-XD,14A005-XD,CPL11-B,,WIRE-2UAD-1.5:BN/WH,,,C25-BLM,12,S3PL11-A,1,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,#7310,HRN-14A005-XD,HRN-14A005-XD,4258
W14A005-XD,HRN-14A005-XD,14A005-XD,CPL11-C,,WIRE-2UAD-1.5:BN/WH,,,C26-BLM,12,S3PL11-A,1,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,#7310,HRN-14A005-XD,HRN-14A005-XD,695
W14A005-XD,HRN-14A005-XD,14A005-XD,CPL11-D,,WIRE-2UAD-1.5:BN/WH,,,C37-ALF,12,S3PL11-A,1,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,#7310,HRN-14A005-XD,HRN-14A005-XD,3453
W14A005-XD,HRN-14A005-XD,14A005-XD,CPL11-E,,WIRE-2UAD-1.5:BN/WH,,,C38-ALF,12,S3PL11-A,1,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,#7310,HRN-14A005-XD,HRN-14A005-XD,1456
W14A005-XD,HRN-14A005-XD,14A005-XD,CPL13-A,,WIRE-2UAD-1.5:BU/GN,,,C2AM02-F,11,S3PL13-A,1,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,#7320,HRN-14A005-XD,HRN-14A005-XD,800
W14A005-XD,HRN-14A005-XD,14A005-XD,CPL13-B,,WIRE-2UAD-1.5:BU/GN,,,C25-ALM,12,S3PL13-A,1,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,#7320,HRN-14A005-XD,HRN-14A005-XD,4188
W14A005-XD,HRN-14A005-XD,14A005-XD,CPL13-D,,WIRE-2UAD-1.5:BU/GN,,,C37-ALF,13,S3PL13-A,1,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,#7320,HRN-14A005-XD,HRN-14A005-XD,3403
W14A005-XD,HRN-14A005-XD,14A005-XD,CPL13-E,,WIRE-2UAD-1.5:BU/GN,,,C38-ALF,13,S3PL13-A,1,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,#7320,HRN-14A005-XD,HRN-14A005-XD,1406
W14A005-XD,HRN-14A005-XD,14A005-XD,CPL42-D,,WIRE-2UAD-0.35:GY/YE,,,C25-BLM,4,S3PL42-A,1,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,CPL42,HRN-14A005-XD,HRN-14A005-XD,4653
W14A005-XD,HRN-14A005-XD,14A005-XD,CPL42-E,,WIRE-2UAD-0.35:GY/YE,,,C26-BLM,4,S3PL42-A,1,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,CPL42,HRN-14A005-XD,HRN-14A005-XD,640
W14A005-XD,HRN-14A005-XD,14A005-XD,CPL42-F,,WIRE-2UAD-0.35:GY/YE,,,C2AM02-F,25,S3PL42-A,1,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,CPL42,HRN-14A005-XD,HRN-14A005-XD,355
W14A005-XD,HRN-14A005-XD,14A005-XD,CPW14-B,,WIRE-2TBD-2.5:VT/WH,,,C25-BLM,15,S3PW14-A,1,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,#7313,HRN-14A005-XD,HRN-14A005-XD,1425
W14A005-XD,HRN-14A005-XD,14A005-XD,CPW14-C,,WIRE-2TBD-2.5:VT/WH,,,C37-ALF,17,S3PW14-A,1,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,#7313,HRN-14A005-XD,HRN-14A005-XD,720
W14A005-XD,HRN-14A005-XD,14A005-XD,CPW14-D,,WIRE-2TBD-2.5:VT/WH,,,C38-ALF,17,S3PW14-A,1,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,#7313,HRN-14A005-XD,HRN-14A005-XD,2687
W14A005-XD,HRN-14A005-XD,14A005-XD,CR167-CA,,WIRE-2TAD-0.35:YE/VT,,,S3R167-A,1,C3R114L-B,42,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,CR167,HRN-14A005-XD,HRN-14A005-XD,1960
W14A005-XD,HRN-14A005-XD,14A005-XD,LE230-CC,,WIRE-2TAD-0.35:BN/BU,GBVBA,GBVBA,C12-BLF,12,C44-MLF3,3,YA,LE230,HRN-14A005-XD,HRN-14A005-XD,3970
W14A005-XD,HRN-14A005-XD,14A005-XD,VE922-CB,,WIRE-2TAD-0.35:VT/GN,GBVBA,GBVBA,C12-BLF,11,C44-MLF3,4,YA,VE922,HRN-14A005-XD,HRN-14A005-XD,3970
W14A005-XD,HRN-14A005-XD,14A005-XD,RE406-CC,,WIRE-2TAD-0.35:GN/VT,GBVBA,GBVBA,C12-BLF,14,C44-MLF3,5,YA,RE406,HRN-14A005-XD,HRN-14A005-XD,3970
W14A005-XD,HRN-14A005-XD,14A005-XD,DE515-CB,SH_CE515-B,WIRE-3TAD-0.50:BK,GBVBA,GBVBA,S4E515-D,1,C44-MLF3,7,YA,GD310,HRN-14A005-XD,HRN-14A005-XD,50
W14A005-XD,HRN-14A005-XD,14A005-XD,VMC11-CC,,WIRE-2TAD-0.50:YE/VT,GBVBA,GBVBA,C23-ALM,5,C44-MLF3,13,YA,VMC11,HRN-14A005-XD,HRN-14A005-XD,3610
W14A005-XD,HRN-14A005-XD,14A005-XD,VMC23-CC,,WIRE-2TAD-0.50:GN/OG,GBVBA,GBVBA,C23-ALM,6,C44-MLF3,14,YA,VMC23,HRN-14A005-XD,HRN-14A005-XD,3610
W14A005-XD,HRN-14A005-XD,14A005-XD,RMC32-CC,,WIRE-2TAD-0.50:GN/BU,GBVBA,GBVBA,C23-ALM,31,C44-MLF3,15,YA,RMC32,HRN-14A005-XD,HRN-14A005-XD,3610
W14A005-XD,HRN-14A005-XD,14A005-XD,CPK14-D,,WIRE-2UAD-0.35:VT/OG,,,C25-BLM,5,S3PK14-A,1,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,CPK14,HRN-14A005-XD,HRN-14A005-XD,4573
W14A005-XD,HRN-14A005-XD,14A005-XD,CPK14-E,,WIRE-2UAD-0.35:VT/OG,,,C26-BLM,5,S3PK14-A,1,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,CPK14,HRN-14A005-XD,HRN-14A005-XD,560
W14A005-XD,HRN-14A005-XD,14A005-XD,CPK14-F,,WIRE-2UAD-0.35:VT/OG,,,C2AM02-F,20,S3PK14-A,1,XA/XB/XC/XD/XE/YA/YB/YC/ZA/ZB/ZC/ZD,CPK14,HRN-14A005-XD,HRN-14A005-XD,435
W14A005-XD,HRN-14A005-XD,14A005-XD,CBB04-BA,,WIRE-2TBD-2.5:VT/RD,GBVAF | GBVAM,GBVAF | GBVAM,C12-BLF,4,C44-MLF1,1,XA/XC/XD/XE/YB/YC/ZA/ZB/ZC/ZD,CBB54,HRN-14A005-XD,HRN-14A005-XD,3945
W14A005-XD,HRN-14A005-XD,14A005-XD,VE225-BA,,WIRE-2TAD-0.50:YE/OG,GBVAF | GBVAM,GBVAF | GBVAM,C12-BLF,22,C44-MLF1,2,XA/XC/XD/XE/YB/YC/ZA/ZB/ZC/ZD,CBB54,HRN-14A005-XD,HRN-14A005-XD,3945
W14A005-XD,HRN-14A005-XD,14A005-XD,LE230-CD,,WIRE-2TAD-0.35:BN/BU,EN_XQ | EN_R9,EN_XQ | EN_R9,C12-BLF,12,C44-MLF1,3,XA/XD/YC/ZA,LE230,HRN-14A005-XD,HRN-14A005-XD,3945
W14A005-XD,HRN-14A005-XD,14A005-XD,RE406-CD,,WIRE-2TAD-0.35:GN/VT,EN_XQ | EN_R9,EN_XQ | EN_R9,C12-BLF,14,C44-MLF1,5,XA/XD/YC/ZA,RE406,HRN-14A005-XD,HRN-14A005-XD,3945
W14A005-XD,HRN-14A005-XD,14A005-XD,DE515-CA,SH_CE515-C,WIRE-3TAD-0.50:BK,GBVAZ,GBVAZ,S4E515-C,1,C44-MLF1,7,XB,GD310,HRN-14A005-XD,HRN-14A005-XD,50
W14A005-XD,HRN-14A005-XD,14A005-XD,VE761-BA,,WIRE-2TAD-0.35:BN/BU,EN_XQ | EN_R9,EN_XQ | EN_R9,C12-BLF,15,C44-MLF1,11,XA/XD/YC/ZA,VE761,HRN-14A005-XD,HRN-14A005-XD,3945
W14A005-XD,HRN-14A005-XD,14A005-XD,VE518-BA,,WIRE-2TAD-0.50:BN/WH,GBVAF | GBVAM,GBVAF | GBVAM,C12-BLF,21,C44-MLF1,12,XA/XC/XD/XE/YB/YC/ZA/ZB/ZC/ZD,LE230,HRN-14A005-XD,HRN-14A005-XD,3945
W14A005-XD,HRN-14A005-XD,14A005-XD,VMC11-CA,,WIRE-2TAD-0.50:YE/VT,GBVAF | GBVAM | GBVAZ,GBVAF | GBVAM | GBVAZ,C23-ALM,5,C44-MLF1,13,XA/XB/XC/XD/XE/YB/YC/ZA/ZB/ZC/ZD,VMC11,HRN-14A005-XD,HRN-14A005-XD,3585
W14A005-XD,HRN-14A005-XD,14A005-XD,VMC23-CA,,WIRE-2TAD-0.50:GN/OG,GBVAF | GBVAM | GBVAZ,GBVAF | GBVAM | GBVAZ,C23-ALM,6,C44-MLF1,14,XA/XB/XC/XD/XE/YB/YC/ZA/ZB/ZC/ZD,VMC23,HRN-14A005-XD,HRN-14A005-XD,3585
W14A005-XD,HRN-14A005-XD,14A005-XD,RMC32-CA,,WIRE-2TAD-0.50:GN/BU,GBVAF | GBVAM | GBVAZ,GBVAF | GBVAM | GBVAZ,C23-ALM,31,C44-MLF1,15,XA/XB/XC/XD/XE/YB/YC/ZA/ZB/ZC/ZD,RMC32,HRN-14A005-XD,HRN-14A005-XD,3585
W14A005-XD,HRN-14A005-XD,14A005-XD,VE922-D,,WIRE-2TAD-0.35:VT/GN,GBVAZ,GBVAZ,C12-BLF,11,C4E922-C,1,XB,VE922,HRN-14A005-XD,HRN-14A005-XD,2570
W14A005-XD,HRN-14A005-XD,14A005-XD,RE406-E,,WIRE-2TAD-0.35:GN/VT,GBVAZ,GBVAZ,C12-BLF,14,C4E922-C,2,XB,RE406,HRN-14A005-XD,HRN-14A005-XD,2570
W14A005-XD,HRN-14A005-XD,14A005-XD,LE230-E,,WIRE-2TAD-0.35:BN/BU,GBVAZ,GBVAZ,C12-BLF,12,C4E922-C,3,XB,LE230,HRN-14A005-XD,HRN-14A005-XD,2570
W14A005-XD,HRN-14A005-XD,14A005-XD,VDB06-TT,TP_VDB06TT,WIRE-2UAD-0.35:GY/OG,MD_F,MD_F,S3DB06-TT,1,C4AT03-B,3,XA/XB/XC/XD/XE,VDB06,HRN-14A005-XD,HRN-14A005-XD,1580
W14A005-XD,HRN-14A005-XD,14A005-XD,VDB06-TTM,TP_VDB06TTM,WIRE-2UAD-0.35:GY/OG,MD_F,MD_F,S3DB06-TT,1,C23-CLM,7,XA/XB/XC/XD/XE,VDB06,HRN-14A005-XD,HRN-14A005-XD,2571
W14A005-XD,HRN-14A005-XD,14A005-XD,CBB08-ECA,,WIRE-2UAD-0.50:GY/YE,GBVBA | GBVAZ,GBVBA | GBVAZ,S1BB08-BD,1,C12-BLF,31,XB/YA,#18994,HRN-14A005-XD,HRN-14A005-XD,1525
W14A005-XD,HRN-14A005-XD,14A005-XD,CBB08-FLA,,WIRE-2UAD-0.50:GY/YE,GBVBA | GBVAZ,GBVBA | GBVAZ,S1BB08-BD,1,C4PL18-A,4,XB/YA,#18994,HRN-14A005-XD,HRN-14A005-XD,2615
W14A005-XD,HRN-14A005-XD,14A005-XD,CBB08-RVA,,WIRE-2UAD-0.50:GY/YE,GBVBA,GBVBA,S1BB08-BD,1,C4E405-A,2,YA,#18994,HRN-14A005-XD,HRN-14A005-XD,2100
W14A005-XD,HRN-14A005-XD,14A005-XD,CBB08-RVB,,WIRE-2UAD-0.50:GY/YE,GBVAZ,GBVAZ,S1BB08-BD,1,C4E405-B,2,XB,#18994,HRN-14A005-XD,HRN-14A005-XD,1465
W14A005-XD,HRN-14A005-XD,14A005-XD,DYT59-A,SH_VED01-A,WIRE-3XAE-0.50:SCRN,DR_E & (GBVAF | GBVAM),DR_E & GBVAM | DR_E & GBVAF,G3D383L-A,1,S3YT59-B,1,XC/XE/ZC,DYT17,HRN-14A005-XD,HRN-14A005-XD,3275
W14A005-XD,HRN-14A005-XD,14A005-XD,DYT59-BB,SH_VED01-AA,WIRE-3XAE-0.50:SCRN,DR_E & GBVAZ,DR_E & GBVAZ,S3YT59-B,1,G4D351L-A,1,XB,DYT17,HRN-14A005-XD,HRN-14A005-XD,1505
W14A005-XD,HRN-14A005-XD,14A005-XD,DE515-C,SH_CE515-C,WIRE-3XAE-0.50:SCRN,GBVAZ,GBVAZ,G4D301L-A,1,S4E515-C,1,XB,GD310,HRN-14A005-XD,HRN-14A005-XD,765
W14A005-XD,HRN-14A005-XD,14A005-XD,DE515-D,SH_CE515-B,WIRE-3XAE-0.50:SCRN,GBVBA,GBVBA,S4E515-D,1,G4D301L-A,1,YA,GD310,HRN-14A005-XD,HRN-14A005-XD,790
W14A005-XD,HRN-14A005-XD,14A005-XD,CBB07-CV,,WIRE-3UAD-0.50:GN/BU,((EN_Y1 | EN_YZ)  & (DGAAE | DGADD)) | (EN_R9 & (DGAAE | DGAB9)),DGADD & EN_YZ | DGADD & EN_Y1 | DGAB9 & EN_R9 | DGAAE & EN_YZ | DGAAE & EN_Y1 | DGAAE & EN_R9,S4BB07-B,1,CTE136,1,XC/XD/YB,CBB07,HRN-14A005-XD,HRN-14A005-XD,1200
W14A005-XD,HRN-14A005-XD,14A005-XD,CBB07-EC,,WIRE-2UAD-0.50:GN/BU,((EN_Y1 | EN_YZ)  & (DGAAE | DGADD)) | (EN_R9 & (DGAAE | DGAB9)),DGADD & EN_YZ | DGADD & EN_Y1 | DGAB9 & EN_R9 | DGAAE & EN_YZ | DGAAE & EN_Y1 | DGAAE & EN_R9,S4BB07-B,1,C12-BLF,18,XC/XD/YB,CBB07,HRN-14A005-XD,HRN-14A005-XD,1405
W14A005-XD,HRN-14A005-XD,14A005-XD,CBB07-VB,,WIRE-3UAD-0.50:GN/BU,((EN_Y1 | EN_YZ)  & (DGAAE | DGADD)) | (EN_R9 & (DGAAE | DGAB9)),DGADD & EN_YZ | DGADD & EN_Y1 | DGAB9 & EN_R9 | DGAAE & EN_YZ | DGAAE & EN_Y1 | DGAAE & EN_R9,S4BB07-B,1,C4E419,2,XC/XD/YB,CBB07,HRN-14A005-XD,HRN-14A005-XD,985
W14A005-XD,HRN-14A005-XD,14A005-XD,CBB07-ECA,,WIRE-2UAD-0.50:GN/BU,GBVBA,GBVBA,S1BB07-B,1,C12-BLF,18,YA,CBB07,HRN-14A005-XD,HRN-14A005-XD,3400
W14A005-XD,HRN-14A005-XD,14A005-XD,CBB07-TPA,,WIRE-2TAD-0.50:GN/BU,GBVBA,GBVBA,S1BB07-B,1,C4E173-A,2,YA,CBB07,HRN-14A005-XD,HRN-14A005-XD,765
W14A005-XD,HRN-14A005-XD,14A005-XD,CE464-ELB,,WIRE-2TAD-0.35:VT/OG,GBVAZ,GBVAZ,C12-BLF,16,C4E229-B,1,XB,CE464,HRN-14A005-XD,HRN-14A005-XD,2700
W14A005-XD,HRN-14A005-XD,14A005-XD,CE114-CV,,WIRE-2UAD-0.50:GN/BU,((EN_Y1 | EN_YZ)  & (DGAAE | DGADD)) | (EN_R9 & (DGAAE | DGADD | DGAB9)),DGADD & EN_YZ | DGADD & EN_Y1 | DGADD & EN_R9 | DGAB9 & EN_R9 | DGAAE & EN_YZ | DGAAE & EN_Y1 | DGAAE & EN_R9,C12-BLF,17,CTE136,2,XC/XD/YB/YC,CE114,HRN-14A005-XD,HRN-14A005-XD,2605
W14A005-XD,HRN-14A005-XD,14A005-XD,CBB07-ED,,WIRE-2UAD-0.50:GN/BU,DGADD & EN_R9,DGADD & EN_R9,C12-BLF,18,CTE136,1,YC,CBB07,HRN-14A005-XD,HRN-14A005-XD,2605
W14A005-XD,HRN-14A005-XD,14A005-XD,CE420-ELB,,WIRE-2TAD-0.35:GY/VT,GBVAZ,GBVAZ,C12-BLF,19,C4E229-B,4,XB,VE274,HRN-14A005-XD,HRN-14A005-XD,2700
W14A005-XD,HRN-14A005-XD,14A005-XD,CE420-VB,,WIRE-3UAD-0.50:GY/VT,(EN_Y1 | EN_YZ)  & (DGAAE | DGADD) | EN_R9 & (DGAAE | DGAB9),DGADD & EN_YZ | DGADD & EN_Y1 | DGAB9 & EN_R9 | DGAAE & EN_YZ | DGAAE & EN_Y1 | DGAAE & EN_R9,C12-BLF,19,C4E419,1,XC/XD/YB,VE274,HRN-14A005-XD,HRN-14A005-XD,2390
W14A005-XD,HRN-14A005-XD,14A005-XD,RE456-A,,WIRE-2UAD-0.50:BU/OG,GBVBA | GBVAZ,GBVBA | GBVAZ,C12-BLF,32,C4PL18-A,3,XB/YA,CET34,HRN-14A005-XD,HRN-14A005-XD,4140
W14A005-XD,HRN-14A005-XD,14A005-XD,VE274-TPA,,WIRE-2TAD-0.50:BU/OG,GBVBA,GBVBA,C12-BLF,33,C4E173-A,1,YA,CBB85,HRN-14A005-XD,HRN-14A005-XD,4015
W14A005-XD,HRN-14A005-XD,14A005-XD,VE274-TPB,,WIRE-2TAD-0.50:BU/OG,GBVAZ,GBVAZ,C12-BLF,33,C4E173-B,1,XB,CBB85,HRN-14A005-XD,HRN-14A005-XD,2280
W14A005-XD,HRN-14A005-XD,14A005-XD,CPL24-A,,WIRE-2UAD-0.50:YE/BU,GBVBA | GBVAZ,GBVBA | GBVAZ,C12-BLF,36,C4PL18-A,1,XB/YA,CPL24,HRN-14A005-XD,HRN-14A005-XD,4140
W14A005-XD,HRN-14A005-XD,14A005-XD,CE936-A,,WIRE-2UAD-0.50:GY/VT,GBVBA | GBVAZ,GBVBA | GBVAZ,C12-BLF,37,C4PL18-A,2,XB/YA,CE936,HRN-14A005-XD,HRN-14A005-XD,4140
